chr1	217624	217653	chr1	217620	217691	LINE/CR1	19.5	72	29
chr1	1180066	1180084	chr1	1180070	1180126	Simple_repeat	21.5	57	14
chr1	1462362	1462391	chr1	1462274	1462425	LINE/L2	36.9	152	29
chr1	1462760	1462809	chr1	1462665	1463314	LINE/L2	34.7	650	49
chr1	1462928	1462952	chr1	1462665	1463314	LINE/L2	34.7	650	24
chr1	1866559	1866586	chr1	1866275	1866651	LTR/Gypsy	30.1	377	27
chr1	2009587	2009615	chr1	2009469	2009658	LINE/RTE-BovB	34.8	190	28
chr1	3435020	3435068	chr1	3435065	3435119	SINE/tRNA-RTE	29.1	55	3
chr1	3435354	3435385	chr1	3435382	3435437	SINE/tRNA-RTE	23.6	56	3
chr1	3435490	3435544	chr1	3435541	3435596	SINE/tRNA-RTE	28.6	56	3
chr1	3435913	3435944	chr1	3435862	3435917	SINE/tRNA-RTE	25.4	56	4
chr1	3436794	3436825	chr1	3436822	3436878	SINE/tRNA-RTE	20	57	3
chr1	3437114	3437145	chr1	3437142	3437197	SINE/tRNA-RTE	23.6	56	3
chr1	3437414	3437468	chr1	3437465	3437520	SINE/tRNA-RTE	23.6	56	3
chr1	3437677	3437699	chr1	3437624	3437679	SINE/tRNA-RTE	23.6	56	2
chr1	3437756	3437787	chr1	3437784	3437839	SINE/tRNA-RTE	23.6	56	3
chr1	3437861	3437953	chr1	3437944	3437999	SINE/tRNA-RTE	23.6	56	9
chr1	3437992	3438019	chr1	3437944	3437999	SINE/tRNA-RTE	23.6	56	7
chr1	3438393	3438433	chr1	3438424	3438479	SINE/tRNA-RTE	23.6	56	9
chr1	3438528	3438595	chr1	3438586	3438641	SINE/tRNA-RTE	23.6	56	9
chr1	3438667	3438757	chr1	3438748	3438803	SINE/tRNA-RTE	25.4	56	9
chr1	3439633	3439723	chr1	3439714	3439769	SINE/tRNA-RTE	23.6	56	9
chr1	3439816	3439883	chr1	3439866	3439954	DNA/PIF-Harbinger	30.7	89	17
chr1	3440007	3440038	chr1	3440035	3440085	SINE/tRNA-RTE	20	51	3
chr1	3440146	3440200	chr1	3440197	3440252	SINE/tRNA-RTE	23.6	56	3
chr1	3440408	3440439	chr1	3440357	3440412	SINE/tRNA-RTE	23.6	56	4
chr1	3440634	3440682	chr1	3440679	3440734	SINE/tRNA-RTE	25.4	56	3
chr1	3440811	3440842	chr1	3440839	3440894	SINE/tRNA-RTE	25.4	56	3
chr1	3441132	3441169	chr1	3441160	3441215	SINE/tRNA-RTE	23.6	56	9
chr1	3441306	3441331	chr1	3441322	3441377	SINE/tRNA-RTE	23.6	56	9
chr1	3441370	3441397	chr1	3441322	3441377	SINE/tRNA-RTE	23.6	56	7
chr1	3441694	3441727	chr1	3441645	3441700	SINE/tRNA-RTE	25.4	56	6
chr1	3441809	3441851	chr1	3441767	3441824	SINE/MIR	29.8	58	15
chr1	3442064	3442095	chr1	3442092	3442147	SINE/tRNA-RTE	23.6	56	3
chr1	3442305	3442327	chr1	3442248	3442332	DNA/PIF-Harbinger	32.9	85	22
chr1	3442385	3442416	chr1	3442413	3442468	SINE/tRNA-RTE	23.6	56	3
chr1	3442547	3442578	chr1	3442575	3442630	SINE/tRNA-RTE	23.6	56	3
chr1	3442949	3442980	chr1	3442898	3442953	SINE/tRNA-RTE	23.6	56	4
chr1	3443194	3443225	chr1	3443222	3443277	SINE/tRNA-RTE	23.6	56	3
