chr1	276337	276366	chr1	276299	276342	Simple_repeat	24	5
chr1	382498	382526	chr1	382516	382568	Simple_repeat	22.9	10
chr1	384157	384189	chr1	384179	384273	DNA/TcMar-Tc2	26.7	10
chr1	384207	384259	chr1	384179	384273	DNA/TcMar-Tc2	26.7	52
chr1	404395	404425	chr1	404328	404399	Simple_repeat	28.7	4
chr1	412921	412936	chr1	412923	412956	Simple_repeat	14.6	13
chr1	691811	691838	chr1	691795	691869	Simple_repeat	30.6	27
chr1	867991	868015	chr1	867954	867994	Simple_repeat	0	3
chr1	887320	887351	chr1	887298	887321	Simple_repeat	13.9	1
chr1	987882	987911	chr1	987806	987885	Simple_repeat	22.1	3
chr1	988334	988366	chr1	988295	988340	Simple_repeat	0	6
chr1	1087440	1087470	chr1	1087418	1087483	SINE/5S-Deu-L2	21.9	30
chr1	1087478	1087507	chr1	1087418	1087483	SINE/5S-Deu-L2	21.9	5
chr1	1124174	1124206	chr1	1124162	1124190	Simple_repeat	19.7	16
chr1	1253146	1253179	chr1	1253142	1253218	DNA/TcMar-Tigger	19.2	33
chr1	1325257	1325340	chr1	1325337	1325404	DNA/TcMar-Tigger	28.4	3
chr1	1325355	1325380	chr1	1325337	1325404	DNA/TcMar-Tigger	28.4	25
chr1	1334741	1334763	chr1	1334580	1334824	LINE/L2	36.2	22
chr1	1334781	1334807	chr1	1334580	1334824	LINE/L2	36.2	26
chr1	1406913	1406939	chr1	1406882	1406923	Simple_repeat	15.3	10
chr1	1446621	1446649	chr1	1446601	1446637	Simple_repeat	21.8	16
chr1	1449419	1449455	chr1	1449420	1449456	Simple_repeat	0	35
chr1	1493540	1493554	chr1	1493475	1493581	LINE/L2	27.4	14
chr1	2030373	2030392	chr1	2030262	2030539	LINE/Penelope	37.5	19
chr1	2176202	2176232	chr1	2176169	2176214	Simple_repeat	20.8	12
chr1	2283835	2283864	chr1	2283707	2283935	LINE/CR1	33.2	29
chr1	2301382	2301411	chr1	2301367	2301412	Low_complexity	17.8	29
chr1	2397656	2397684	chr1	2397674	2397732	SINE/tRNA-Deu	17.5	10
chr1	2397689	2397739	chr1	2397674	2397732	SINE/tRNA-Deu	17.5	43
chr1	2614551	2614606	chr1	2614587	2614659	SINE/tRNA-Deu	21.1	19
chr1	2614628	2614673	chr1	2614587	2614659	SINE/tRNA-Deu	21.1	31
chr1	2657708	2657736	chr1	2657692	2657718	Simple_repeat	0	10
chr1	3376732	3376790	chr1	3376715	3376787	DNA/TcMar-Tigger	16	55
chr1	3378430	3378458	chr1	3378396	3378440	LINE/L1	17.8	10
chr1	3413135	3413160	chr1	3413085	3413152	Simple_repeat	3.4	17
chr1	3703609	3703637	chr1	3703612	3703664	DNA/TcMar-Tigger	17.7	25
chr1	3703648	3703682	chr1	3703612	3703664	DNA/TcMar-Tigger	17.7	16
chr1	3703931	3703957	chr1	3703899	3703976	DNA/TcMar-Tigger	27.1	26
chr1	3935917	3935933	chr1	3935909	3935962	DNA/TcMar-Tc2	24.1	16
chr1	3935938	3935967	chr1	3935909	3935962	DNA/TcMar-Tc2	24.1	24
chr1	3941989	3942040	chr1	3941995	3942067	DNA/TcMar-Tigger	18.9	45
chr1	4110304	4110352	chr1	4110311	4110382	SINE/tRNA-Deu	23.9	41
chr1	4110360	4110478	chr1	4110311	4110382	SINE/tRNA-Deu	23.9	22
chr1	4560618	4560649	chr1	4560639	4560687	LINE/Penelope	14.6	10
chr1	4759447	4759494	chr1	4759462	4759534	SINE/tRNA-Deu	21.1	32
chr1	4759512	4759557	chr1	4759462	4759534	SINE/tRNA-Deu	21.1	22
chr1	5299070	5299185	chr1	5299127	5299179	DNA/TcMar-Tigger	17.7	52
chr1	5384412	5384496	chr1	5384471	5384572	SINE/MIR	27.7	25
chr1	5389041	5389072	chr1	5388948	5389042	LINE/L2	36.8	1
chr1	5701263	5701291	chr1	5701277	5701345	SINE/tRNA-RTE	19.4	14
chr1	6047976	6048088	chr1	6048074	6048140	SINE/5S-Deu-L2	19.1	14
chr1	6048109	6048141	chr1	6048074	6048140	SINE/5S-Deu-L2	19.1	31
chr1	6395333	6395395	chr1	6395244	6395515	LINE/CR1	30.7	62
chr1	6395461	6395501	chr1	6395244	6395515	LINE/CR1	30.7	40
chr1	6395964	6395994	chr1	6395931	6396003	LINE/CR1	29.2	30
chr1	6669726	6669761	chr1	6669667	6670122	LTR/Gypsy	33.2	35
chr1	6669920	6669952	chr1	6669667	6670122	LTR/Gypsy	33.2	32
chr1	6900722	6900750	chr1	6900715	6900802	LINE/CR1	23.4	28
chr1	6900767	6900796	chr1	6900715	6900802	LINE/CR1	23.4	29
chr1	7090586	7090609	chr1	7090586	7090625	Simple_repeat	20.9	23
chr1	7090616	7090647	chr1	7090586	7090625	Simple_repeat	20.9	9
chr1	7103325	7103348	chr1	7103264	7103330	Simple_repeat	24.9	5
chr1	7169091	7169125	chr1	7169056	7169205	Satellite	22.4	34
chr1	7296660	7296688	chr1	7296621	7296723	DNA/TcMar-Tigger	23.7	28
chr1	7310609	7310637	chr1	7310557	7310613	Simple_repeat	7.4	4
chr1	7359016	7359072	chr1	7359012	7359058	Simple_repeat	9.4	42
chr1	7382801	7382830	chr1	7382761	7382815	DNA/hAT-Ac	24	14
chr1	7413428	7413458	chr1	7413352	7413592	LINE/CR1	32	30
chr1	7413494	7413525	chr1	7413352	7413592	LINE/CR1	32	31
chr1	7413559	7413631	chr1	7413352	7413592	LINE/CR1	32	33
chr1	7823900	7823930	chr1	7823847	7824076	LINE/CR1	41	30
chr1	7987165	7987210	chr1	7986879	7987368	LTR/Gypsy	34.3	45
chr1	8113410	8113458	chr1	8113427	8113657	LINE/CR1	33.4	31
chr1	8113483	8113507	chr1	8113427	8113657	LINE/CR1	33.4	24
chr1	8119148	8119177	chr1	8119164	8119182	Simple_repeat	0	13
chr1	8187151	8187167	chr1	8187039	8187167	SINE/5S-Deu-L2	21.3	16
chr1	8391328	8391359	chr1	8391246	8391342	SINE/tRNA-RTE	25.5	14
chr1	8487716	8487745	chr1	8487681	8487724	Simple_repeat	7.3	8
chr1	8500356	8500387	chr1	8500238	8500358	Simple_repeat	0.8	2
chr1	8934245	8934273	chr1	8934215	8934248	Simple_repeat	12.8	3
chr1	9032122	9032150	chr1	9031906	9032334	LINE/L2	36.7	28
chr1	9032424	9032471	chr1	9032457	9032594	LINE/L2	27.9	14
chr1	9032484	9032514	chr1	9032457	9032594	LINE/L2	27.9	30
chr1	9033094	9033123	chr1	9032924	9033487	LINE/L2	38.7	29
chr1	9033303	9033333	chr1	9032924	9033487	LINE/L2	38.7	30
chr1	9420284	9420314	chr1	9420255	9420325	SINE/tRNA-Deu	20.4	30
chr1	9540340	9540368	chr1	9540330	9540573	LINE/L2	35.3	28
chr1	9540462	9540495	chr1	9540330	9540573	LINE/L2	35.3	33
chr1	9540558	9540575	chr1	9540330	9540573	LINE/L2	35.3	15
chr1	9546627	9546678	chr1	9546596	9546648	Simple_repeat	10.2	21
chr1	9685843	9685865	chr1	9685836	9685865	Simple_repeat	0	22
chr1	9686738	9686766	chr1	9686747	9686787	Simple_repeat	14.8	19
chr1	9687350	9687377	chr1	9687357	9687385	Simple_repeat	0	20
chr1	9881959	9881987	chr1	9881920	9882022	DNA/TcMar-Tigger	24.7	28
chr1	9881990	9882023	chr1	9881920	9882022	DNA/TcMar-Tigger	24.7	32
chr1	10091818	10091876	chr1	10091799	10091876	DNA/TcMar-Tigger	20.3	58
chr1	10309346	10309389	chr1	10309344	10309384	Simple_repeat	18.1	38
chr1	10356417	10356441	chr1	10356296	10356669	LTR/Gypsy	33	24
chr1	10356478	10356528	chr1	10356296	10356669	LTR/Gypsy	33	50
chr1	10356594	10356622	chr1	10356296	10356669	LTR/Gypsy	33	28
chr1	10698810	10698838	chr1	10698356	10698862	LINE/RTE-BovB	34.4	28
chr1	10802585	10802613	chr1	10802543	10802668	LINE/CR1	30.4	28
chr1	10939099	10939129	chr1	10939116	10939148	Simple_repeat	3.1	13
chr1	10955159	10955184	chr1	10955137	10955253	DNA/TcMar-Tc2	28.6	25
chr1	10955941	10955959	chr1	10955913	10955966	DNA/TcMar-Tc2	22.2	18
chr1	11197339	11197362	chr1	11197342	11197394	LINE/CR1	16	20
chr1	11237567	11237614	chr1	11237613	11238009	LINE/CR1	32.3	1
chr1	11237672	11237702	chr1	11237613	11238009	LINE/CR1	32.3	30
chr1	11249459	11249479	chr1	11249345	11249864	LINE/RTE-BovB	34.7	20
chr1	11249495	11249523	chr1	11249345	11249864	LINE/RTE-BovB	34.7	28
chr1	11249588	11249617	chr1	11249345	11249864	LINE/RTE-BovB	34.7	29
chr1	11249822	11249850	chr1	11249345	11249864	LINE/RTE-BovB	34.7	28
chr1	11249880	11249909	chr1	11249875	11250088	LINE/RTE-BovB	32.4	29
chr1	11249966	11250010	chr1	11249875	11250088	LINE/RTE-BovB	32.4	44
chr1	11250021	11250051	chr1	11249875	11250088	LINE/RTE-BovB	32.4	30
chr1	11250504	11250526	chr1	11250350	11251232	LINE/RTE-BovB	37.2	22
chr1	11250546	11250574	chr1	11250350	11251232	LINE/RTE-BovB	37.2	28
chr1	11250949	11250980	chr1	11250350	11251232	LINE/RTE-BovB	37.2	31
chr1	11251231	11251261	chr1	11250350	11251232	LINE/RTE-BovB	37.2	1
chr1	11390124	11390152	chr1	11390081	11390183	DNA/TcMar-Tigger	24.7	28
chr1	11464463	11464555	chr1	11464542	11464637	SINE/tRNA-RTE	32.3	13
chr1	11467977	11468051	chr1	11468049	11468075	Simple_repeat	12.6	2
chr1	11468487	11468579	chr1	11468405	11468501	SINE/tRNA-RTE	32	14
chr1	11480257	11480280	chr1	11480202	11480330	Simple_repeat	27.8	23
chr1	11605472	11605501	chr1	11605496	11605528	Simple_repeat	14.1	5
chr1	11862406	11862441	chr1	11862439	11862472	Simple_repeat	12.8	2
chr1	11967474	11967502	chr1	11967473	11967714	LINE/L2	34.4	28
chr1	11967546	11967574	chr1	11967473	11967714	LINE/L2	34.4	28
chr1	11968214	11968243	chr1	11968217	11968484	LINE/L2	26.7	26
chr1	11968266	11968294	chr1	11968217	11968484	LINE/L2	26.7	28
chr1	11968370	11968401	chr1	11968217	11968484	LINE/L2	26.7	31
chr1	11968402	11968477	chr1	11968217	11968484	LINE/L2	26.7	75
chr1	12197606	12197634	chr1	12197539	12197758	LINE/L2	38.1	28
chr1	12197645	12197666	chr1	12197539	12197758	LINE/L2	38.1	21
chr1	12199476	12199494	chr1	12199488	12199563	SINE/tRNA-RTE	27.6	6
chr1	12208636	12208663	chr1	12208641	12208715	DNA/TcMar-Tigger	27.4	22
chr1	12211270	12211297	chr1	12211283	12211350	SINE/tRNA-RTE	29.4	14
chr1	12274912	12274932	chr1	12274894	12274945	Simple_repeat	27.2	20
chr1	12353630	12353658	chr1	12353629	12353686	Simple_repeat	18.7	28
chr1	12411722	12411753	chr1	12411383	12411946	LINE/L2	39.6	31
chr1	12720063	12720108	chr1	12719974	12720082	SINE/5S-Deu-L2	30.8	19
chr1	12747047	12747079	chr1	12747021	12747097	Simple_repeat	36	32
chr1	12892125	12892154	chr1	12892050	12892190	LINE/L1	29.3	29
chr1	12892178	12892205	chr1	12892050	12892190	LINE/L1	29.3	12
chr1	12904324	12904345	chr1	12904309	12904336	Simple_repeat	16.8	12
chr1	12970404	12970438	chr1	12970433	12970458	Simple_repeat	4.3	5
chr1	13079541	13079614	chr1	13079469	13079545	Simple_repeat	2.7	4
chr1	13237740	13237769	chr1	13237552	13237811	LINE/L2	35.8	29
chr1	13244029	13244067	chr1	13244019	13244153	LINE/CR1	27.3	38
chr1	13244082	13244149	chr1	13244019	13244153	LINE/CR1	27.3	67
chr1	13397143	13397174	chr1	13397124	13397154	Simple_repeat	3.3	11
chr1	13428333	13428366	chr1	13428264	13428352	SINE/MIR	25.2	19
chr1	13428458	13428485	chr1	13428427	13428460	Simple_repeat	24.1	2
chr1	13514795	13514829	chr1	13514824	13514850	Simple_repeat	4.2	5
chr1	13551841	13551874	chr1	13551480	13552050	LINE/L2	41.5	33
chr1	13616636	13616664	chr1	13616579	13616654	SINE/tRNA-RTE	27.6	18
chr1	13618688	13618718	chr1	13618683	13618721	LINE/CR1	23.1	30
chr1	13673175	13673190	chr1	13673112	13673329	LINE/CR1	31.7	15
chr1	13673239	13673271	chr1	13673112	13673329	LINE/CR1	31.7	32
chr1	13674889	13674903	chr1	13674822	13675221	LINE/L2	35.2	14
chr1	13675015	13675038	chr1	13674822	13675221	LINE/L2	35.2	23
chr1	13699753	13699863	chr1	13699825	13699866	Simple_repeat	15.3	38
chr1	13706252	13706279	chr1	13706205	13706262	SINE/tRNA-Deu	24.1	10
chr1	13711832	13711863	chr1	13711862	13711993	LINE/CR1	28.7	1
chr1	13723338	13723367	chr1	13723337	13723435	LINE/RTE-BovB	26.8	29
chr1	13723390	13723408	chr1	13723337	13723435	LINE/RTE-BovB	26.8	18
chr1	13779386	13779418	chr1	13779368	13780188	LINE/RTE-BovB	36.8	32
chr1	13779436	13779460	chr1	13779368	13780188	LINE/RTE-BovB	36.8	24
chr1	13779585	13779607	chr1	13779368	13780188	LINE/RTE-BovB	36.8	22
chr1	13780435	13780465	chr1	13780407	13780599	LINE/RTE-BovB	36.1	30
chr1	13823537	13823567	chr1	13823521	13823555	Simple_repeat	14.3	18
chr1	13841722	13841799	chr1	13841720	13841746	Low_complexity	16.8	24
chr1	13849037	13849067	chr1	13848977	13849242	LINE/L2	32.4	30
chr1	13892030	13892073	chr1	13892061	13892167	Simple_repeat	23.8	12
chr1	13892161	13892188	chr1	13892061	13892167	Simple_repeat	23.8	6
chr1	13907678	13907698	chr1	13907665	13907801	LINE/L2	32.3	20
chr1	13907678	13907698	chr1	13907697	13907825	LINE/CR1	29.6	1
chr1	13907731	13907757	chr1	13907665	13907801	LINE/L2	32.3	26
chr1	13907731	13907757	chr1	13907697	13907825	LINE/CR1	29.6	26
chr1	13907761	13907789	chr1	13907665	13907801	LINE/L2	32.3	28
chr1	13907761	13907789	chr1	13907697	13907825	LINE/CR1	29.6	28
chr1	13907828	13907859	chr1	13907812	13907866	SINE/5S-Deu-L2	20.3	31
chr1	13951808	13951903	chr1	13951847	13951887	Simple_repeat	18.1	40
chr1	14038219	14038258	chr1	14038184	14038254	DNA/TcMar-Tigger	14.5	35
chr1	14095880	14095915	chr1	14095887	14095969	SINE/5S-Deu-L2	34.9	28
chr1	14149739	14149777	chr1	14149748	14149830	SINE/5S-Deu-L2	33.7	29
chr1	14151094	14151132	chr1	14151103	14151185	SINE/5S-Deu-L2	33.7	29
chr1	14155352	14155387	chr1	14155361	14155443	SINE/5S-Deu-L2	36.1	26
chr1	14156656	14156691	chr1	14156665	14156781	SINE/5S-Deu-L2	37.6	26
chr1	14400095	14400124	chr1	14400118	14400165	Low_complexity	19.7	6
chr1	14400385	14400414	chr1	14400367	14400396	Simple_repeat	19.1	11
chr1	14432358	14432373	chr1	14432339	14432372	Simple_repeat	14.6	14
chr1	14474611	14474664	chr1	14474598	14474615	Simple_repeat	0	4
chr1	14474976	14475002	chr1	14474990	14475049	SINE/MIR	31.7	12
chr1	14475032	14475131	chr1	14474990	14475049	SINE/MIR	31.7	17
chr1	14530684	14530778	chr1	14530680	14530706	Simple_repeat	0	22
chr1	14915138	14915238	chr1	14915153	14915224	SINE/tRNA-Deu	23.9	71
chr1	14917058	14917079	chr1	14916997	14917106	LINE/CR1	32.1	21
chr1	14920120	14920149	chr1	14920088	14920466	LINE/RTE-BovB	33.3	29
chr1	14920288	14920340	chr1	14920088	14920466	LINE/RTE-BovB	33.3	52
chr1	14921355	14921385	chr1	14921295	14921382	LINE/RTE-BovB	36.4	27
chr1	14921411	14921441	chr1	14921428	14921577	LINE/RTE-BovB	34.5	13
chr1	14938292	14938322	chr1	14938321	14938355	Simple_repeat	6.3	1
chr1	15119556	15119594	chr1	15119573	15119650	Low_complexity	13.6	21
chr1	15282194	15282222	chr1	15281865	15282427	LINE/L2	38.7	28
chr1	15282244	15282274	chr1	15281865	15282427	LINE/L2	38.7	30
chr1	15282276	15282305	chr1	15281865	15282427	LINE/L2	38.7	29
chr1	15509619	15509759	chr1	15509620	15509687	SINE/5S-Deu-L2	19.1	67
chr1	15561603	15561632	chr1	15561413	15561693	LINE/CR1	35.9	29
chr1	15847006	15847024	chr1	15847009	15847082	Simple_repeat	13.6	15
chr1	15952904	15952924	chr1	15952847	15952938	LINE/RTE-BovB	32.2	20
chr1	15954362	15954377	chr1	15954359	15954433	Simple_repeat	37.5	15
chr1	15954387	15954417	chr1	15954359	15954433	Simple_repeat	37.5	30
chr1	16141169	16141199	chr1	16141096	16141651	LINE/L2	37	30
chr1	16141212	16141240	chr1	16141096	16141651	LINE/L2	37	28
chr1	16141245	16141274	chr1	16141096	16141651	LINE/L2	37	29
chr1	16141344	16141363	chr1	16141096	16141651	LINE/L2	37	19
chr1	16170811	16170845	chr1	16170783	16170813	Simple_repeat	14.2	2
chr1	16213773	16213802	chr1	16213742	16213785	LINE/L2	25	12
chr1	16428263	16428292	chr1	16428221	16428303	DNA/TcMar-Tigger	18.2	29
chr1	16473108	16473140	chr1	16473101	16473142	Low_complexity	14.4	32
chr1	16494427	16494456	chr1	16494407	16494435	Simple_repeat	3.8	8
chr1	16633865	16633910	chr1	16633729	16633945	LINE/L2	37.2	45
chr1	16766128	16766169	chr1	16766062	16766129	Simple_repeat	24.1	1
chr1	17113355	17113384	chr1	17113349	17113627	LINE/CR1	35.3	29
chr1	17177770	17177798	chr1	17177772	17178014	LINE/L2	36.8	26
chr1	17498549	17498577	chr1	17498522	17498559	Simple_repeat	8.8	10
chr1	17504858	17504903	chr1	17504840	17504867	Simple_repeat	0	9
